"GSM","Score","GSE","Platform","GenesFound","GenesExpected","SampleTitle","Characteristics","LibSize","TreatmentRaw","CellLine","IsControl","Agent","AgentConfidence"
"GSM3574180",1.30954662315746,"GSE125437","NCBI-counts",6,6,"MOLM14.BAY155.24h_Rep3","cell line: MOLM-14 | agent: BAY-155 | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-AF",21325616,"BAY-155","MOLM-14",FALSE,"BAY-155","high"
"GSM3574181",1.62528844498,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.24h_Rep1","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-AF",18185455,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574182",1.67430381840718,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.24h_Rep2","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-AF",16153798,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574183",1.65053365993796,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.24h_Rep3","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-AF",21844357,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574184",1.64044425629468,"GSE125437","NCBI-counts",6,6,"MOLM14.Brequinar.24h_Rep1","cell line: MOLM-14 | agent: Brequinar | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-AF",19376109,"Brequinar","MOLM-14",FALSE,"Brequinar","high"
"GSM3574185",1.64927275875538,"GSE125437","NCBI-counts",6,6,"MOLM14.Brequinar.24h_Rep2","cell line: MOLM-14 | agent: Brequinar | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-AF",17831832,"Brequinar","MOLM-14",FALSE,"Brequinar","high"
"GSM3574186",1.60674668832333,"GSE125437","NCBI-counts",6,6,"MOLM14.Brequinar.24h_Rep3","cell line: MOLM-14 | agent: Brequinar | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-AF",12371984,"Brequinar","MOLM-14",FALSE,"Brequinar","high"
"GSM3574187",1.62894601298071,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.24h_Rep4","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-AF",20577892,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574188",1.6797521974231,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.24h_Rep5","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-AF",20563905,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574189",1.50627011797215,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.24h_Rep6","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-AF",20528793,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574190",1.35352390418025,"GSE125437","NCBI-counts",6,6,"MOLM14.EPZ5676.96h_Rep1","cell line: MOLM-14 | agent: EPZ-5676 | concentration: 3uM | time point (hours): 96 | mll fusion type: MLL-AF",18174255,"EPZ-5676","MOLM-14",FALSE,"EPZ-5676","high"
"GSM3574191",1.39051121629001,"GSE125437","NCBI-counts",6,6,"MOLM14.EPZ5676.96h_Rep2","cell line: MOLM-14 | agent: EPZ-5676 | concentration: 3uM | time point (hours): 96 | mll fusion type: MLL-AF",21303616,"EPZ-5676","MOLM-14",FALSE,"EPZ-5676","high"
"GSM3574192",1.93162288456885,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.96h_Rep1","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 96 | mll fusion type: MLL-AF",22873534,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574193",1.91084678870735,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.96h_Rep2","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 96 | mll fusion type: MLL-AF",21177653,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574194",1.87386259969493,"GSE125437","NCBI-counts",6,6,"MOLM14.DMSO.96h_Rep3","cell line: MOLM-14 | agent: DMSO | concentration: 0.10 percent | time point (hours): 96 | mll fusion type: MLL-AF",18155699,"DMSO","MOLM-14",TRUE,"control","control"
"GSM3574195",1.03024695029652,"GSE125437","NCBI-counts",6,6,"KOPN8.BAY1251152.8h_Rep1","cell line: KOPN-8 | agent: BAY-1251152 | concentration: 0.05 uM | time point (hours): 8 | mll fusion type: MLL-ENL",20509032,"BAY-1251152","KOPN-8",FALSE,"BAY-1251152","high"
"GSM3574196",1.06344751185628,"GSE125437","NCBI-counts",6,6,"KOPN8.BAY1251152.8h_Rep2","cell line: KOPN-8 | agent: BAY-1251152 | concentration: 0.05 uM | time point (hours): 8 | mll fusion type: MLL-ENL",21536821,"BAY-1251152","KOPN-8",FALSE,"BAY-1251152","high"
"GSM3574197",1.54760608927335,"GSE125437","NCBI-counts",6,6,"KOPN8.OTX015.8h_Rep1","cell line: KOPN-8 | agent: OTX015 | concentration: 1uM | time point (hours): 8 | mll fusion type: MLL-ENL",10663278,"OTX015","KOPN-8",FALSE,"OTX015","high"
"GSM3574198",1.57382847966225,"GSE125437","NCBI-counts",6,6,"KOPN8.OTX015.8h_Rep2","cell line: KOPN-8 | agent: OTX015 | concentration: 1uM | time point (hours): 8 | mll fusion type: MLL-ENL",18927909,"OTX015","KOPN-8",FALSE,"OTX015","high"
"GSM3574199",1.54268055572001,"GSE125437","NCBI-counts",6,6,"KOPN8.OTX015.8h_Rep3","cell line: KOPN-8 | agent: OTX015 | concentration: 1uM | time point (hours): 8 | mll fusion type: MLL-ENL",19778793,"OTX015","KOPN-8",FALSE,"OTX015","high"
"GSM3574200",1.59741208794612,"GSE125437","NCBI-counts",6,6,"KOPN8.BAY155.24h_Rep1","cell line: KOPN-8 | agent: BAY-155 | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-ENL",19070197,"BAY-155","KOPN-8",FALSE,"BAY-155","high"
"GSM3574201",1.60725873704054,"GSE125437","NCBI-counts",6,6,"KOPN8.BAY155.24h_Rep2","cell line: KOPN-8 | agent: BAY-155 | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-ENL",17895078,"BAY-155","KOPN-8",FALSE,"BAY-155","high"
"GSM3574202",1.59446013490379,"GSE125437","NCBI-counts",6,6,"KOPN8.BAY155.24h_Rep3","cell line: KOPN-8 | agent: BAY-155 | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-ENL",18407843,"BAY-155","KOPN-8",FALSE,"BAY-155","high"
"GSM3574203",1.45359734175885,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.8h_Rep1","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 8 | mll fusion type: MLL-ENL",22665237,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574204",1.42734607477189,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.8h_Rep2","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 8 | mll fusion type: MLL-ENL",21401306,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574205",1.45531983426726,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.8h_Rep3","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 8 | mll fusion type: MLL-ENL",19042416,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574206",1.52288571191378,"GSE125437","NCBI-counts",6,6,"KOPN8.Brequinar.24h_Rep1","cell line: KOPN-8 | agent: Brequinar | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-ENL",17803021,"Brequinar","KOPN-8",FALSE,"Brequinar","high"
"GSM3574207",1.49808517260589,"GSE125437","NCBI-counts",6,6,"KOPN8.Brequinar.24h_Rep2","cell line: KOPN-8 | agent: Brequinar | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-ENL",21543510,"Brequinar","KOPN-8",FALSE,"Brequinar","high"
"GSM3574208",1.49175074500476,"GSE125437","NCBI-counts",6,6,"KOPN8.Brequinar.24h_Rep3","cell line: KOPN-8 | agent: Brequinar | concentration: 2uM | time point (hours): 24 | mll fusion type: MLL-ENL",18537311,"Brequinar","KOPN-8",FALSE,"Brequinar","high"
"GSM3574209",1.56866546247619,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.24h_Rep1","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-ENL",20523969,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574210",1.63973935175059,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.24h_Rep2","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-ENL",21725647,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574211",1.60832787242842,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.24h_Rep3","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 24 | mll fusion type: MLL-ENL",21327101,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574212",1.62757403700482,"GSE125437","NCBI-counts",6,6,"KOPN8.EPZ5676.96h_Rep1","cell line: KOPN-8 | agent: EPZ-5676 | concentration: 3uM | time point (hours): 96 | mll fusion type: MLL-ENL",18709194,"EPZ-5676","KOPN-8",FALSE,"EPZ-5676","high"
"GSM3574213",1.64716143289098,"GSE125437","NCBI-counts",6,6,"KOPN8.EPZ5676.96h_Rep2","cell line: KOPN-8 | agent: EPZ-5676 | concentration: 3uM | time point (hours): 96 | mll fusion type: MLL-ENL",18898854,"EPZ-5676","KOPN-8",FALSE,"EPZ-5676","high"
"GSM3574214",1.61743949845332,"GSE125437","NCBI-counts",6,6,"KOPN8.EPZ5676.96h_Rep3","cell line: KOPN-8 | agent: EPZ-5676 | concentration: 3uM | time point (hours): 96 | mll fusion type: MLL-ENL",21449641,"EPZ-5676","KOPN-8",FALSE,"EPZ-5676","high"
"GSM3574215",1.71284926202358,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.96h_Rep1","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 96 | mll fusion type: MLL-ENL",21763107,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574216",1.70647384435863,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.96h_Rep2","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 96 | mll fusion type: MLL-ENL",15120915,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3574217",1.72170987128195,"GSE125437","NCBI-counts",6,6,"KOPN8.DMSO.96h_Rep3","cell line: KOPN-8 | agent: DMSO | concentration: 0.10 percent | time point (hours): 96 | mll fusion type: MLL-ENL",17745543,"DMSO","KOPN-8",TRUE,"control","control"
"GSM3769167",1.78319838918902,"GSE131325","NCBI-counts",6,6,"NB4_0h_notreatment_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: No Treatment | time: 0h | replicate: 1",23907746,"No Treatment","NB4",FALSE,"No","high"
"GSM3769168",1.9034217854241,"GSE131325","NCBI-counts",6,6,"NB4_0h_notreatment_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: No Treatment | time: 0h | replicate: 2",29700501,"No Treatment","NB4",FALSE,"No","high"
"GSM3769169",1.90125446478796,"GSE131325","NCBI-counts",6,6,"NB4_0h_notreatment_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: No Treatment | time: 0h | replicate: 3",32811028,"No Treatment","NB4",FALSE,"No","high"
"GSM3769170",1.97021364691614,"GSE131325","NCBI-counts",6,6,"NB4_4h_dmso_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 4h | replicate: 1",24880063,"DMSO","NB4",TRUE,"control","control"
"GSM3769171",2.0230214278609,"GSE131325","NCBI-counts",6,6,"NB4_4h_dmso_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 4h | replicate: 2",25072552,"DMSO","NB4",TRUE,"control","control"
"GSM3769172",2.04580541817887,"GSE131325","NCBI-counts",6,6,"NB4_4h_dmso_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 4h | replicate: 3",27557613,"DMSO","NB4",TRUE,"control","control"
"GSM3769173",1.89745629049224,"GSE131325","NCBI-counts",6,6,"NB4_4h atra 2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 4h | replicate: 1",24477139,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769174",1.91012323092703,"GSE131325","NCBI-counts",6,6,"NB4_4h_atra_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 4h | replicate: 2",30173369,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769175",1.92082104184037,"GSE131325","NCBI-counts",6,6,"NB4_4h_atra_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 4h | replicate: 3",23108539,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769176",1.80857823120664,"GSE131325","NCBI-counts",6,6,"NB4_12h_dmso_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 12h | replicate: 1",27224041,"DMSO","NB4",TRUE,"control","control"
"GSM3769177",1.87305926276913,"GSE131325","NCBI-counts",6,6,"NB4_12h_dmso_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 12h | replicate: 2",33474244,"DMSO","NB4",TRUE,"control","control"
"GSM3769178",1.83247469981288,"GSE131325","NCBI-counts",6,6,"NB4_12h_dmso_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 12h | replicate: 3",28162458,"DMSO","NB4",TRUE,"control","control"
"GSM3769179",1.4836716633672,"GSE131325","NCBI-counts",6,6,"NB4_12h_atra_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 12h | replicate: 1",21838604,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769180",1.58304555311999,"GSE131325","NCBI-counts",6,6,"NB4_12h_atra_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 12h | replicate: 2",30896431,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769181",1.58743361126222,"GSE131325","NCBI-counts",6,6,"NB4_12h_atra_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 12h | replicate: 3",30888417,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769182",1.72983669640455,"GSE131325","NCBI-counts",6,6,"NB4_24h_dmso_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 24h | replicate: 1",23594527,"DMSO","NB4",TRUE,"control","control"
"GSM3769183",1.93177189420776,"GSE131325","NCBI-counts",6,6,"NB4_24h_dmso_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 24h | replicate: 2",29619546,"DMSO","NB4",TRUE,"control","control"
"GSM3769184",1.89885862628083,"GSE131325","NCBI-counts",6,6,"NB4_24h_dmso_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 24h | replicate: 3",31895063,"DMSO","NB4",TRUE,"control","control"
"GSM3769185",1.40567627574809,"GSE131325","NCBI-counts",6,6,"NB4_24h_atra_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 24h | replicate: 1",30686261,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769186",1.46899438609921,"GSE131325","NCBI-counts",6,6,"NB4_24h_atra_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 24h | replicate: 2",22685497,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769187",1.46266218874916,"GSE131325","NCBI-counts",6,6,"NB4_24h_atra_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 24h | replicate: 3",26948679,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769188",1.77072840695037,"GSE131325","NCBI-counts",6,6,"NB4_72h_dmso_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 72h | replicate: 1",25531083,"DMSO","NB4",TRUE,"control","control"
"GSM3769189",1.81169980428081,"GSE131325","NCBI-counts",6,6,"NB4_72h_dmso_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 72h | replicate: 2",23431881,"DMSO","NB4",TRUE,"control","control"
"GSM3769190",1.79324325478099,"GSE131325","NCBI-counts",6,6,"NB4_72h_dmso_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 72h | replicate: 3",23748057,"DMSO","NB4",TRUE,"control","control"
"GSM3769191",1.62248958270151,"GSE131325","NCBI-counts",6,6,"NB4_72h_atra_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 72h | replicate: 1",21502045,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769192",1.60965048835334,"GSE131325","NCBI-counts",6,6,"NB4_72h_atra_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 72h | replicate: 2",26633333,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769193",1.5993937082216,"GSE131325","NCBI-counts",6,6,"NB4_72h_atra_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 72h | replicate: 3",27396232,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769194",2.08263022494021,"GSE131325","NCBI-counts",6,6,"NB4_120h_dmso_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 120h | replicate: 1",23887477,"DMSO","NB4",TRUE,"control","control"
"GSM3769195",2.04515888878183,"GSE131325","NCBI-counts",6,6,"NB4_120h_dmso_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 120h | replicate: 2",25298738,"DMSO","NB4",TRUE,"control","control"
"GSM3769196",2.05330415551046,"GSE131325","NCBI-counts",6,6,"NB4_120h_dmso_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: DMSO | time: 120h | replicate: 3",27909404,"DMSO","NB4",TRUE,"control","control"
"GSM3769197",1.20730166631071,"GSE131325","NCBI-counts",6,6,"NB4_120h_atra_2","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 120h | replicate: 1",20509808,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769198",1.16611886511642,"GSE131325","NCBI-counts",6,6,"NB4_120h_atra_4","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 120h | replicate: 2",27276165,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3769199",1.15456164293143,"GSE131325","NCBI-counts",6,6,"NB4_120h_atra_5","cell line: NB4 | cell type: acute promyelocytic leukaemia (APL) | treatment: ATRA | time: 120h | replicate: 3",25779637,"ATRA","NB4",FALSE,"ATRA","high"
"GSM3983948",1.42106238739854,"GSE135030","NCBI-counts",6,6,"EHEB_CTRL_DMSO_133","cell line: EHEB | treatment: DMSO",20542183,"DMSO","EHEB",TRUE,"control","control"
"GSM3983949",1.41653383131754,"GSE135030","NCBI-counts",6,6,"EHEB_CTRL_DMSO_134","cell line: EHEB | treatment: DMSO",20859122,"DMSO","EHEB",TRUE,"control","control"
"GSM3983950",1.41516231394512,"GSE135030","NCBI-counts",6,6,"EHEB_CTRL_DMSO_135","cell line: EHEB | treatment: DMSO",22296365,"DMSO","EHEB",TRUE,"control","control"
"GSM3983951",1.66619095862827,"GSE135030","NCBI-counts",6,6,"EHEB_Flud_50uM_142","cell line: EHEB | treatment: Flud_50uM",13275346,"Flud_50uM","EHEB",FALSE,"Flud_50uM","high"
"GSM3983952",1.7862309941756,"GSE135030","NCBI-counts",6,6,"EHEB_Flud_50uM_143","cell line: EHEB | treatment: Flud_50uM",15327542,"Flud_50uM","EHEB",FALSE,"Flud_50uM","high"
"GSM3983953",1.85073249122458,"GSE135030","NCBI-counts",6,6,"EHEB_Flud_50uM_144","cell line: EHEB | treatment: Flud_50uM",17052080,"Flud_50uM","EHEB",FALSE,"Flud_50uM","high"
"GSM3983954",1.34800584086467,"GSE135030","NCBI-counts",6,6,"EHEB_Ibru_5uM_280","cell line: EHEB | treatment: Ibru_5uM",20043575,"Ibru_5uM","EHEB",FALSE,"Ibru_5uM","high"
"GSM3983955",1.34142739465526,"GSE135030","NCBI-counts",6,6,"EHEB_Ibru_5uM_281","cell line: EHEB | treatment: Ibru_5uM",14562577,"Ibru_5uM","EHEB",FALSE,"Ibru_5uM","high"
"GSM3983956",1.25222497883895,"GSE135030","NCBI-counts",6,6,"EHEB_Ibru_5uM_282","cell line: EHEB | treatment: Ibru_5uM",21925361,"Ibru_5uM","EHEB",FALSE,"Ibru_5uM","high"
"GSM3983957",1.4409171199069,"GSE135030","NCBI-counts",6,6,"EHEB_Idel_10uM_286","cell line: EHEB | treatment: Idel_10uM",13235633,"Idel_10uM","EHEB",FALSE,"Idel_10uM","high"
"GSM3983958",1.37082373099829,"GSE135030","NCBI-counts",6,6,"EHEB_Idel_10uM_287","cell line: EHEB | treatment: Idel_10uM",21134548,"Idel_10uM","EHEB",FALSE,"Idel_10uM","high"
"GSM3983959",1.32957842352164,"GSE135030","NCBI-counts",6,6,"EHEB_Idel_10uM_288","cell line: EHEB | treatment: Idel_10uM",14432710,"Idel_10uM","EHEB",FALSE,"Idel_10uM","high"
"GSM3983960",0.541001959028566,"GSE135030","NCBI-counts",6,6,"JVM2_CTRL_DMSO_85","cell line: JVM2 | treatment: DMSO",19121593,"DMSO","JVM2",TRUE,"control","control"
"GSM3983961",0.519850185098041,"GSE135030","NCBI-counts",6,6,"JVM2_CTRL_DMSO_86","cell line: JVM2 | treatment: DMSO",23854342,"DMSO","JVM2",TRUE,"control","control"
"GSM3983962",0.544402141292609,"GSE135030","NCBI-counts",6,6,"JVM2_CTRL_DMSO_87","cell line: JVM2 | treatment: DMSO",25741705,"DMSO","JVM2",TRUE,"control","control"
"GSM3983963",1.00397498209611,"GSE135030","NCBI-counts",6,6,"JVM2_Flud_50uM_94","cell line: JVM2 | treatment: Flud_50uM",22406028,"Flud_50uM","JVM2",FALSE,"Flud_50uM","high"
"GSM3983964",0.961019966080393,"GSE135030","NCBI-counts",6,6,"JVM2_Flud_50uM_95","cell line: JVM2 | treatment: Flud_50uM",22511323,"Flud_50uM","JVM2",FALSE,"Flud_50uM","high"
"GSM3983965",0.969891159450945,"GSE135030","NCBI-counts",6,6,"JVM2_Flud_50uM_96","cell line: JVM2 | treatment: Flud_50uM",20389712,"Flud_50uM","JVM2",FALSE,"Flud_50uM","high"
"GSM3983966",0.427775721070617,"GSE135030","NCBI-counts",6,6,"JVM2_Ibru_5uM_232","cell line: JVM2 | treatment: Ibru_5uM",27112352,"Ibru_5uM","JVM2",FALSE,"Ibru_5uM","high"
"GSM3983967",0.500614809120531,"GSE135030","NCBI-counts",6,6,"JVM2_Ibru_5uM_233","cell line: JVM2 | treatment: Ibru_5uM",16842161,"Ibru_5uM","JVM2",FALSE,"Ibru_5uM","high"
